id,data,voto,clube,sexo,idade
17661,2016-04-16,Concorda,Outro,Masculino,59
17662,2016-04-16,Concorda,SSPCOR,Feminino,48
17663,2016-04-16,Discorda,SSPCOR,Feminino,73
17664,2016-04-16,Não sabe,Outro,Feminino,84
17665,2016-04-16,Concorda,Outro,Masculino,59
17666,2016-04-16,Não sabe,Outro,Feminino,23
17667,2016-04-16,Não sabe,Outro,Masculino,72
17668,2016-04-16,Concorda,SSPCOR,Masculino,39
17669,2016-04-16,Não sabe,Palmeiras,Feminino,29
17670,2016-04-16,Concorda,Palmeiras,Feminino,76
17671,2016-04-16,Não sabe,Outro,Feminino,21
17672,2016-04-16,Concorda,Palmeiras,Masculino,75
17673,2016-04-16,Concorda,SSPCOR,Feminino,27
17674,2016-04-16,Discorda,Palmeiras,Masculino,65
17675,2016-04-16,Concorda,Palmeiras,Masculino,72
17676,2016-04-16,Não sabe,Outro,Feminino,54
17677,2016-04-16,Não sabe,Outro,Feminino,45
17678,2016-04-16,Concorda,Outro,Masculino,47
17679,2016-04-16,Concorda,SSPCOR,Feminino,21
17680,2016-04-16,Discorda,Palmeiras,Feminino,30
17681,2016-04-16,Concorda,SSPCOR,Feminino,34
17682,2016-04-17,Concorda,Palmeiras,Masculino,50
17683,2016-04-17,Concorda,Palmeiras,Masculino,39
17684,2016-04-17,Concorda,SSPCOR,Masculino,34
17685,2016-04-17,Concorda,Outro,Masculino,31
17686,2016-04-17,Concorda,Palmeiras,Feminino,51
17687,2016-04-17,Concorda,SSPCOR,Masculino,70
17688,2016-04-17,Concorda,Outro,Masculino,62
17689,2016-04-17,Não sabe,Outro,Feminino,42
17690,2016-04-17,Concorda,Outro,Masculino,40
17691,2016-04-17,Não sabe,Outro,Feminino,21
17692,2016-04-17,Não sabe,Outro,Feminino,66
17693,2016-04-17,Concorda,Palmeiras,Feminino,23
17694,2016-04-17,Concorda,Outro,Masculino,44
17695,2016-04-17,Concorda,Outro,Masculino,26
17696,2016-04-17,Concorda,Palmeiras,Feminino,36
17697,2016-04-17,Concorda,Outro,Masculino,16
17698,2016-04-17,Não sabe,Palmeiras,Feminino,42
17699,2016-04-17,Concorda,SSPCOR,Feminino,22
17700,2016-04-17,Discorda,SSPCOR,Masculino,28
17701,2016-04-17,Não sabe,Outro,Feminino,71
17702,2016-04-17,Não sabe,Outro,Feminino,28
17703,2016-04-17,Discorda,SSPCOR,Masculino,80
17704,2016-04-17,Concorda,Palmeiras,Masculino,26
17705,2016-04-17,Concorda,SSPCOR,Feminino,73
17706,2016-04-17,Não sabe,Outro,Masculino,83
17707,2016-04-17,Concorda,Palmeiras,Masculino,55
17708,2016-04-17,Não sabe,Outro,Feminino,26
17709,2016-04-17,Concorda,Palmeiras,Feminino,19
17710,2016-04-17,Concorda,Outro,Masculino,34
17711,2016-04-17,Não sabe,Outro,Feminino,39
17712,2016-04-17,Não sabe,Outro,Feminino,29
17713,2016-04-18,Não sabe,Outro,Masculino,71
17714,2016-04-18,Concorda,Outro,Masculino,39
17715,2016-04-18,Não sabe,Outro,Masculino,80
17716,2016-04-18,Concorda,Palmeiras,Feminino,56
17717,2016-04-18,Discorda,SSPCOR,Feminino,67
17718,2016-04-18,Concorda,Outro,Masculino,52
17719,2016-04-18,Concorda,Outro,Masculino,36
17720,2016-04-18,Concorda,SSPCOR,Masculino,83
17721,2016-04-18,Concorda,SSPCOR,Feminino,45
17722,2016-04-18,Discorda,SSPCOR,Masculino,65
17723,2016-04-18,Não sabe,Outro,Masculino,71
17724,2016-04-18,Concorda,SSPCOR,Feminino,36
17725,2016-04-18,Concorda,SSPCOR,Masculino,33
17726,2016-04-18,Não sabe,Outro,Feminino,18
17727,2016-04-18,Concorda,Outro,Masculino,38
17728,2016-04-18,Concorda,SSPCOR,Masculino,28
17729,2016-04-18,Não sabe,Outro,Feminino,18
17730,2016-04-18,Discorda,SSPCOR,Masculino,73
17731,2016-04-18,Concorda,Outro,Masculino,47
17732,2016-04-18,Concorda,Outro,Masculino,39
17733,2016-04-18,Não sabe,Outro,Feminino,20
17734,2016-04-18,Não sabe,Outro,Feminino,58
17735,2016-04-18,Concorda,Outro,Masculino,22
17736,2016-04-18,Concorda,SSPCOR,Masculino,25
17737,2016-04-18,Concorda,SSPCOR,Masculino,32
17738,2016-04-18,Concorda,Palmeiras,Feminino,62
17739,2016-04-18,Concorda,SSPCOR,Masculino,68
17740,2016-04-18,Não sabe,Outro,Feminino,84
17741,2016-04-18,Não sabe,Outro,Feminino,25
17742,2016-04-18,Concorda,SSPCOR,Masculino,74
17743,2016-04-18,Concorda,Palmeiras,Feminino,38
17744,2016-04-19,Discorda,SSPCOR,Feminino,20
17745,2016-04-19,Não sabe,Outro,Feminino,34
17746,2016-04-19,Não sabe,Outro,Feminino,36
17747,2016-04-19,Não sabe,Outro,Feminino,54
17748,2016-04-19,Concorda,Outro,Masculino,59
17749,2016-04-19,Concorda,Palmeiras,Masculino,47
17750,2016-04-19,Concorda,SSPCOR,Feminino,65
17751,2016-04-19,Concorda,Palmeiras,Feminino,64
17752,2016-04-19,Discorda,SSPCOR,Masculino,30
17753,2016-04-19,Não sabe,Outro,Feminino,52
17754,2016-04-19,Concorda,Palmeiras,Feminino,85
17755,2016-04-19,Discorda,SSPCOR,Feminino,45
17756,2016-04-19,Concorda,Palmeiras,Masculino,40
17757,2016-04-19,Concorda,Outro,Masculino,16
17758,2016-04-19,Não sabe,Outro,Feminino,35
17759,2016-04-19,Concorda,SSPCOR,Masculino,58
17760,2016-04-19,Discorda,SSPCOR,Feminino,67
17761,2016-04-19,Concorda,Outro,Masculino,77
17762,2016-04-19,Concorda,Palmeiras,Feminino,76
17763,2016-04-19,Concorda,SSPCOR,Feminino,49
17764,2016-04-19,Concorda,Outro,Masculino,16
17765,2016-04-19,Não sabe,Outro,Masculino,77
17766,2016-04-19,Concorda,SSPCOR,Feminino,44
17767,2016-04-19,Discorda,SSPCOR,Masculino,39
17768,2016-04-19,Concorda,SSPCOR,Feminino,51
17769,2016-04-19,Discorda,SSPCOR,Masculino,74
17770,2016-04-19,Não sabe,Outro,Feminino,62
17771,2016-04-19,Concorda,Palmeiras,Feminino,16
17772,2016-04-19,Concorda,Palmeiras,Feminino,43
17773,2016-04-19,Discorda,SSPCOR,Masculino,36
17774,2016-04-19,Concorda,Outro,Masculino,38
17775,2016-04-19,Concorda,SSPCOR,Feminino,59
17776,2016-04-19,Não sabe,Palmeiras,Masculino,51
17777,2016-04-19,Concorda,Outro,Masculino,28
17778,2016-04-19,Concorda,Palmeiras,Masculino,79
17779,2016-04-19,Concorda,Palmeiras,Masculino,80
17780,2016-04-20,Concorda,Outro,Masculino,73
17781,2016-04-20,Concorda,SSPCOR,Masculino,81
17782,2016-04-20,Concorda,SSPCOR,Feminino,73
17783,2016-04-20,Concorda,Outro,Masculino,62
17784,2016-04-20,Concorda,SSPCOR,Masculino,23
17785,2016-04-20,Concorda,SSPCOR,Feminino,81
17786,2016-04-20,Concorda,SSPCOR,Masculino,45
17787,2016-04-20,Não sabe,Outro,Feminino,78
17788,2016-04-20,Concorda,Outro,Masculino,52
17789,2016-04-20,Concorda,Palmeiras,Feminino,65
17790,2016-04-20,Concorda,Palmeiras,Masculino,58
17791,2016-04-20,Concorda,SSPCOR,Feminino,49
17792,2016-04-20,Concorda,SSPCOR,Feminino,32
17793,2016-04-20,Não sabe,Outro,Feminino,52
17794,2016-04-20,Não sabe,Outro,Feminino,65
17795,2016-04-20,Concorda,Outro,Masculino,30
17796,2016-04-20,Concorda,SSPCOR,Masculino,39
17797,2016-04-20,Não sabe,Outro,Feminino,65
17798,2016-04-20,Concorda,SSPCOR,Masculino,70
17799,2016-04-20,Concorda,Outro,Masculino,35
17800,2016-04-20,Concorda,SSPCOR,Masculino,78
17801,2016-04-20,Concorda,Outro,Masculino,31
17802,2016-04-20,Não sabe,Outro,Feminino,60
17803,2016-04-20,Concorda,Outro,Masculino,17
17804,2016-04-20,Não sabe,Outro,Feminino,80
17805,2016-04-20,Não sabe,Outro,Feminino,72
17806,2016-04-20,Concorda,Palmeiras,Masculino,79
17807,2016-04-20,Concorda,Palmeiras,Masculino,77
17808,2016-04-20,Não sabe,Outro,Feminino,26
17809,2016-04-20,Não sabe,Outro,Feminino,61
17810,2016-04-20,Concorda,SSPCOR,Feminino,36
17811,2016-04-21,Concorda,Palmeiras,Masculino,37
17812,2016-04-21,Discorda,Outro,Masculino,74
17813,2016-04-21,Concorda,Palmeiras,Masculino,30
17814,2016-04-21,Não sabe,Outro,Feminino,39
17815,2016-04-21,Não sabe,Palmeiras,Masculino,59
17816,2016-04-21,Concorda,Palmeiras,Masculino,53
17817,2016-04-21,Concorda,SSPCOR,Masculino,64
17818,2016-04-21,Concorda,SSPCOR,Feminino,35
17819,2016-04-21,Concorda,SSPCOR,Masculino,16
17820,2016-04-21,Não sabe,Outro,Masculino,68
17821,2016-04-21,Concorda,Palmeiras,Masculino,71
17822,2016-04-21,Concorda,SSPCOR,Masculino,30
17823,2016-04-21,Concorda,Palmeiras,Masculino,16
17824,2016-04-21,Concorda,SSPCOR,Masculino,64
17825,2016-04-21,Não sabe,Outro,Feminino,80
17826,2016-04-21,Não sabe,Outro,Feminino,69
17827,2016-04-21,Não sabe,Outro,Masculino,74
17828,2016-04-21,Concorda,Outro,Masculino,24
17829,2016-04-21,Não sabe,Outro,Feminino,24
17830,2016-04-21,Não sabe,Outro,Feminino,83
17831,2016-04-21,Não sabe,Outro,Feminino,37
17832,2016-04-21,Não sabe,Outro,Feminino,51
17833,2016-04-21,Concorda,Outro,Masculino,41
17834,2016-04-21,Concorda,Outro,Masculino,50
17835,2016-04-21,Não sabe,Outro,Feminino,20
17836,2016-04-21,Concorda,SSPCOR,Feminino,54
17837,2016-04-21,Discorda,SSPCOR,Feminino,52
17838,2016-04-21,Concorda,Palmeiras,Masculino,18
17839,2016-04-21,Não sabe,Outro,Feminino,67
17840,2016-04-21,Concorda,SSPCOR,Feminino,41
17841,2016-04-21,Concorda,SSPCOR,Feminino,47
17842,2016-04-21,Não sabe,Outro,Feminino,56
17843,2016-04-21,Concorda,SSPCOR,Masculino,57
17844,2016-04-21,Concorda,Outro,Masculino,40
17845,2016-04-21,Concorda,SSPCOR,Masculino,21
17846,2016-04-21,Discorda,SSPCOR,Feminino,84
17847,2016-04-21,Não sabe,Outro,Feminino,31
17848,2016-04-21,Concorda,Outro,Masculino,63
17849,2016-04-21,Concorda,Outro,Masculino,51
17850,2016-04-21,Discorda,SSPCOR,Feminino,75
17851,2016-04-21,Não sabe,Outro,Feminino,54
17852,2016-04-21,Concorda,Palmeiras,Masculino,49
17853,2016-04-21,Não sabe,Outro,Feminino,27
17854,2016-04-21,Concorda,Outro,Masculino,31
17855,2016-04-21,Não sabe,Outro,Feminino,46
17856,2016-04-21,Concorda,Outro,Masculino,40
17857,2016-04-21,Não sabe,Outro,Feminino,70
17858,2016-04-21,Não sabe,Outro,Feminino,54
17859,2016-04-21,Concorda,SSPCOR,Masculino,24
17860,2016-04-21,Concorda,Palmeiras,Masculino,84
17861,2016-04-21,Concorda,SSPCOR,Feminino,77
17862,2016-04-22,Concorda,Outro,Masculino,30
17863,2016-04-22,Concorda,Palmeiras,Feminino,67
17864,2016-04-22,Concorda,Outro,Masculino,30
17865,2016-04-22,Discorda,SSPCOR,Masculino,17
17866,2016-04-22,Discorda,SSPCOR,Feminino,37
17867,2016-04-22,Não sabe,Outro,Masculino,84
17868,2016-04-22,Discorda,SSPCOR,Feminino,34
17869,2016-04-22,Concorda,Palmeiras,Feminino,35
17870,2016-04-22,Concorda,SSPCOR,Masculino,38
17871,2016-04-22,Não sabe,Outro,Feminino,42
17872,2016-04-22,Concorda,Outro,Masculino,54
17873,2016-04-22,Não sabe,Outro,Feminino,29
17874,2016-04-22,Concorda,SSPCOR,Masculino,78
17875,2016-04-22,Concorda,Outro,Masculino,71
17876,2016-04-22,Concorda,Palmeiras,Masculino,38
17877,2016-04-22,Concorda,Outro,Masculino,45
17878,2016-04-22,Concorda,SSPCOR,Masculino,37
17879,2016-04-22,Concorda,Outro,Masculino,25
17880,2016-04-22,Concorda,SSPCOR,Feminino,60
17881,2016-04-22,Não sabe,Outro,Feminino,48
17882,2016-04-22,Não sabe,Outro,Feminino,63
17883,2016-04-22,Não sabe,Outro,Masculino,76
17884,2016-04-22,Não sabe,Outro,Feminino,21
17885,2016-04-22,Não sabe,Outro,Feminino,25
17886,2016-04-22,Concorda,SSPCOR,Masculino,16
17887,2016-04-22,Concorda,Palmeiras,Feminino,29
17888,2016-04-22,Concorda,SSPCOR,Masculino,66
17889,2016-04-22,Não sabe,Outro,Masculino,69
17890,2016-04-22,Concorda,SSPCOR,Feminino,58
17891,2016-04-22,Concorda,SSPCOR,Feminino,29
17892,2016-04-22,Concorda,Outro,Masculino,24
17893,2016-04-22,Não sabe,Outro,Masculino,73
17894,2016-04-22,Concorda,Palmeiras,Feminino,52
17895,2016-04-22,Discorda,SSPCOR,Masculino,46
17896,2016-04-22,Concorda,Palmeiras,Feminino,72
17897,2016-04-22,Concorda,SSPCOR,Feminino,59
17898,2016-04-22,Não sabe,Outro,Feminino,31
17899,2016-04-22,Concorda,SSPCOR,Masculino,17
17900,2016-04-22,Discorda,SSPCOR,Feminino,40
17901,2016-04-22,Concorda,Palmeiras,Masculino,63
17902,2016-04-22,Não sabe,SSPCOR,Feminino,70
17903,2016-04-22,Concorda,Palmeiras,Feminino,47
17904,2016-04-22,Concorda,Palmeiras,Feminino,33
17905,2016-04-22,Discorda,SSPCOR,Masculino,29
17906,2016-04-22,Concorda,Palmeiras,Feminino,30
17907,2016-04-22,Discorda,SSPCOR,Masculino,62
17908,2016-04-22,Concorda,SSPCOR,Feminino,67
17909,2016-04-22,Concorda,Palmeiras,Masculino,41
17910,2016-04-22,Não sabe,Outro,Feminino,44
17911,2016-04-22,Concorda,Palmeiras,Feminino,76
17912,2016-04-22,Concorda,Outro,Masculino,17
17913,2016-04-23,Concorda,Palmeiras,Feminino,76
17914,2016-04-23,Concorda,Outro,Masculino,42
17915,2016-04-23,Não sabe,Outro,Masculino,74
17916,2016-04-23,Discorda,SSPCOR,Feminino,45
17917,2016-04-23,Concorda,Palmeiras,Masculino,58
17918,2016-04-23,Não sabe,Outro,Masculino,78
17919,2016-04-23,Discorda,SSPCOR,Feminino,71
17920,2016-04-23,Concorda,Outro,Masculino,64
17921,2016-04-23,Concorda,SSPCOR,Feminino,17
17922,2016-04-23,Concorda,SSPCOR,Masculino,79
17923,2016-04-23,Não sabe,Outro,Masculino,69
17924,2016-04-23,Não sabe,Outro,Masculino,71
17925,2016-04-23,Concorda,Outro,Masculino,19
17926,2016-04-23,Concorda,Outro,Masculino,26
17927,2016-04-23,Concorda,Palmeiras,Masculino,84
17928,2016-04-23,Concorda,Palmeiras,Feminino,25
17929,2016-04-23,Não sabe,Outro,Feminino,43
17930,2016-04-23,Concorda,Outro,Masculino,29
17931,2016-04-23,Concorda,SSPCOR,Feminino,26
17932,2016-04-23,Concorda,Palmeiras,Masculino,20
17933,2016-04-23,Não sabe,Outro,Feminino,83
17934,2016-04-23,Não sabe,Outro,Feminino,73
17935,2016-04-23,Concorda,Palmeiras,Feminino,70
17936,2016-04-23,Concorda,Outro,Masculino,22
17937,2016-04-23,Não sabe,Outro,Masculino,82
17938,2016-04-23,Não sabe,Outro,Feminino,56
17939,2016-04-23,Não sabe,Outro,Masculino,84
17940,2016-04-23,Concorda,SSPCOR,Masculino,62
17941,2016-04-23,Concorda,SSPCOR,Masculino,24
17942,2016-04-23,Concorda,Palmeiras,Feminino,83
17943,2016-04-23,Não sabe,Outro,Masculino,82
17944,2016-04-23,Não sabe,Outro,Feminino,41
17945,2016-04-23,Não sabe,Outro,Feminino,63
17946,2016-04-23,Concorda,Outro,Masculino,23
17947,2016-04-23,Não sabe,Outro,Masculino,78
17948,2016-04-23,Não sabe,Outro,Feminino,44
17949,2016-04-23,Concorda,SSPCOR,Masculino,74
17950,2016-04-23,Concorda,SSPCOR,Masculino,55
17951,2016-04-23,Concorda,Palmeiras,Feminino,56
17952,2016-04-23,Concorda,Outro,Masculino,45
17953,2016-04-23,Não sabe,Outro,Masculino,84
17954,2016-04-24,Discorda,Outro,Masculino,68
17955,2016-04-24,Concorda,SSPCOR,Masculino,78
17956,2016-04-24,Concorda,Palmeiras,Feminino,18
17957,2016-04-24,Concorda,Outro,Masculino,29
17958,2016-04-24,Concorda,Outro,Masculino,49
17959,2016-04-24,Concorda,SSPCOR,Feminino,24
17960,2016-04-24,Discorda,SSPCOR,Masculino,54
17961,2016-04-24,Não sabe,Outro,Feminino,67
17962,2016-04-24,Concorda,Palmeiras,Feminino,79
17963,2016-04-24,Não sabe,SSPCOR,Masculino,60
17964,2016-04-24,Concorda,Outro,Masculino,32
17965,2016-04-24,Não sabe,Outro,Feminino,28
17966,2016-04-24,Concorda,SSPCOR,Masculino,16
17967,2016-04-24,Concorda,Outro,Masculino,61
17968,2016-04-24,Concorda,SSPCOR,Masculino,29
17969,2016-04-24,Concorda,Outro,Masculino,24
17970,2016-04-24,Não sabe,Outro,Feminino,66
17971,2016-04-24,Não sabe,Outro,Feminino,74
17972,2016-04-24,Concorda,Outro,Masculino,52
17973,2016-04-24,Concorda,SSPCOR,Feminino,41
17974,2016-04-24,Concorda,SSPCOR,Masculino,33
17975,2016-04-24,Concorda,Palmeiras,Feminino,53
17976,2016-04-24,Não sabe,Outro,Feminino,41
17977,2016-04-24,Concorda,Palmeiras,Masculino,77
17978,2016-04-24,Concorda,Outro,Masculino,50
17979,2016-04-24,Discorda,SSPCOR,Masculino,22
17980,2016-04-24,Não sabe,Outro,Feminino,41
17981,2016-04-24,Não sabe,Outro,Feminino,60
17982,2016-04-24,Não sabe,Outro,Feminino,68
17983,2016-04-24,Concorda,Palmeiras,Masculino,72
17984,2016-04-24,Concorda,SSPCOR,Feminino,61
17985,2016-04-24,Concorda,SSPCOR,Feminino,78
17986,2016-04-24,Concorda,SSPCOR,Masculino,51
17987,2016-04-24,Concorda,Palmeiras,Feminino,66
17988,2016-04-24,Concorda,Outro,Masculino,45
17989,2016-04-24,Concorda,Outro,Masculino,69
17990,2016-04-25,Concorda,SSPCOR,Feminino,19
17991,2016-04-25,Não sabe,Outro,Feminino,53
17992,2016-04-25,Concorda,SSPCOR,Masculino,74
17993,2016-04-25,Concorda,Outro,Masculino,28
17994,2016-04-25,Discorda,SSPCOR,Masculino,52
17995,2016-04-25,Discorda,SSPCOR,Feminino,30
17996,2016-04-25,Concorda,Outro,Masculino,18
17997,2016-04-25,Concorda,Outro,Masculino,49
17998,2016-04-25,Concorda,SSPCOR,Masculino,20
17999,2016-04-25,Concorda,Palmeiras,Masculino,79
18000,2016-04-25,Concorda,SSPCOR,Feminino,24
18001,2016-04-25,Não sabe,Outro,Masculino,70
18002,2016-04-25,Não sabe,Outro,Masculino,65
18003,2016-04-25,Concorda,SSPCOR,Masculino,62
18004,2016-04-25,Discorda,SSPCOR,Feminino,55
18005,2016-04-25,Concorda,SSPCOR,Feminino,62
18006,2016-04-25,Concorda,Outro,Masculino,53
18007,2016-04-25,Concorda,Palmeiras,Masculino,16
18008,2016-04-25,Concorda,Palmeiras,Feminino,76
18009,2016-04-25,Concorda,Outro,Masculino,32
18010,2016-04-25,Concorda,Palmeiras,Masculino,37
18011,2016-04-25,Concorda,SSPCOR,Masculino,56
18012,2016-04-25,Concorda,SSPCOR,Feminino,65
18013,2016-04-25,Concorda,SSPCOR,Masculino,29
18014,2016-04-25,Concorda,SSPCOR,Feminino,59
18015,2016-04-25,Concorda,Outro,Masculino,53
18016,2016-04-25,Concorda,Palmeiras,Feminino,42
18017,2016-04-25,Discorda,SSPCOR,Masculino,40
18018,2016-04-25,Concorda,Outro,Masculino,83
18019,2016-04-25,Concorda,Palmeiras,Feminino,18
18020,2016-04-25,Concorda,SSPCOR,Feminino,29
18021,2016-04-26,Concorda,SSPCOR,Feminino,74
18022,2016-04-26,Não sabe,Outro,Feminino,48
18023,2016-04-26,Discorda,Outro,Masculino,84
18024,2016-04-26,Concorda,Outro,Masculino,35
18025,2016-04-26,Concorda,SSPCOR,Masculino,85
18026,2016-04-26,Não sabe,SSPCOR,Masculino,83
18027,2016-04-26,Não sabe,Outro,Feminino,17
18028,2016-04-26,Não sabe,Outro,Masculino,68
18029,2016-04-26,Concorda,Outro,Masculino,48
18030,2016-04-26,Não sabe,Outro,Masculino,80
18031,2016-04-26,Não sabe,Outro,Feminino,74
18032,2016-04-26,Concorda,Palmeiras,Feminino,18
18033,2016-04-26,Concorda,SSPCOR,Masculino,39
18034,2016-04-26,Concorda,SSPCOR,Feminino,19
18035,2016-04-26,Concorda,SSPCOR,Feminino,54
18036,2016-04-26,Não sabe,Outro,Masculino,81
18037,2016-04-26,Não sabe,Outro,Feminino,61
18038,2016-04-26,Concorda,Palmeiras,Feminino,79
18039,2016-04-26,Concorda,SSPCOR,Masculino,39
18040,2016-04-26,Concorda,Outro,Masculino,31
18041,2016-04-26,Concorda,Palmeiras,Masculino,29
18042,2016-04-26,Não sabe,Outro,Feminino,72
18043,2016-04-26,Concorda,Outro,Masculino,36
18044,2016-04-26,Concorda,SSPCOR,Feminino,44
18045,2016-04-26,Não sabe,Outro,Feminino,46
18046,2016-04-26,Não sabe,Outro,Feminino,46
18047,2016-04-26,Discorda,SSPCOR,Feminino,45
18048,2016-04-26,Não sabe,Outro,Feminino,56
18049,2016-04-26,Não sabe,Outro,Feminino,30
18050,2016-04-26,Não sabe,Outro,Masculino,70
18051,2016-04-26,Não sabe,Outro,Feminino,48
18052,2016-04-27,Não sabe,SSPCOR,Feminino,74
18053,2016-04-27,Concorda,Outro,Masculino,64
18054,2016-04-27,Concorda,SSPCOR,Masculino,38
18055,2016-04-27,Concorda,Palmeiras,Masculino,26
18056,2016-04-27,Concorda,Outro,Masculino,23
18057,2016-04-27,Concorda,SSPCOR,Masculino,22
18058,2016-04-27,Não sabe,Outro,Masculino,71
18059,2016-04-27,Concorda,Palmeiras,Feminino,78
18060,2016-04-27,Não sabe,Outro,Feminino,27
18061,2016-04-27,Não sabe,Outro,Feminino,81
18062,2016-04-27,Concorda,Outro,Masculino,68
18063,2016-04-27,Concorda,Palmeiras,Masculino,35
18064,2016-04-27,Não sabe,Outro,Masculino,65
18065,2016-04-27,Não sabe,Outro,Feminino,66
18066,2016-04-27,Concorda,Palmeiras,Masculino,61
18067,2016-04-27,Concorda,Palmeiras,Masculino,66
18068,2016-04-27,Concorda,SSPCOR,Feminino,35
18069,2016-04-27,Não sabe,Outro,Masculino,81
18070,2016-04-27,Concorda,SSPCOR,Feminino,49
18071,2016-04-27,Discorda,SSPCOR,Feminino,31
18072,2016-04-27,Concorda,Palmeiras,Masculino,17
18073,2016-04-27,Concorda,SSPCOR,Masculino,43
18074,2016-04-27,Concorda,SSPCOR,Masculino,77
18075,2016-04-27,Não sabe,Outro,Feminino,75
18076,2016-04-27,Concorda,Palmeiras,Masculino,28
18077,2016-04-27,Concorda,SSPCOR,Masculino,81
18078,2016-04-27,Concorda,Palmeiras,Masculino,71
18079,2016-04-27,Concorda,Palmeiras,Masculino,72
18080,2016-04-27,Não sabe,Outro,Masculino,84
18081,2016-04-27,Não sabe,Outro,Masculino,70
18082,2016-04-27,Não sabe,Outro,Feminino,69
18083,2016-04-27,Não sabe,Outro,Feminino,68
18084,2016-04-27,Concorda,Palmeiras,Feminino,36
18085,2016-04-27,Concorda,Palmeiras,Masculino,28
18086,2016-04-27,Concorda,SSPCOR,Feminino,75
18087,2016-04-27,Concorda,Outro,Masculino,43
18088,2016-04-28,Concorda,Outro,Masculino,47
18089,2016-04-28,Concorda,Palmeiras,Masculino,60
18090,2016-04-28,Não sabe,Outro,Masculino,81
18091,2016-04-28,Não sabe,Outro,Feminino,70
18092,2016-04-28,Concorda,Palmeiras,Feminino,51
18093,2016-04-28,Não sabe,Outro,Feminino,81
18094,2016-04-28,Não sabe,Outro,Feminino,58
18095,2016-04-28,Concorda,Palmeiras,Feminino,40
18096,2016-04-28,Concorda,Palmeiras,Feminino,79
18097,2016-04-28,Não sabe,Outro,Feminino,61
18098,2016-04-28,Não sabe,Outro,Feminino,74
18099,2016-04-28,Concorda,Outro,Masculino,64
18100,2016-04-28,Não sabe,Outro,Feminino,17
18101,2016-04-28,Concorda,SSPCOR,Masculino,61
18102,2016-04-28,Não sabe,Outro,Masculino,73
18103,2016-04-28,Concorda,Outro,Masculino,57
18104,2016-04-28,Concorda,Palmeiras,Feminino,26
18105,2016-04-28,Concorda,Outro,Masculino,43
18106,2016-04-28,Não sabe,Outro,Feminino,78
18107,2016-04-28,Concorda,Outro,Masculino,24
18108,2016-04-28,Não sabe,Outro,Feminino,60
18109,2016-04-28,Concorda,SSPCOR,Feminino,25
18110,2016-04-28,Concorda,SSPCOR,Feminino,66
18111,2016-04-28,Discorda,SSPCOR,Masculino,71
18112,2016-04-28,Concorda,SSPCOR,Feminino,82
18113,2016-04-28,Concorda,SSPCOR,Feminino,70
18114,2016-04-28,Concorda,Outro,Masculino,39
18115,2016-04-28,Concorda,SSPCOR,Feminino,28
18116,2016-04-28,Concorda,Palmeiras,Feminino,33
18117,2016-04-28,Concorda,SSPCOR,Feminino,19
